"region";"vaccine";"n_dose";"year";"cov1y";"cov2y";"cov3y";"cov4y";"cov5y"
"yorkshire and the humber";"MMR";1;2007;0;NA;NA;NA;NA
"yorkshire and the humber";"MMR";1;2008;0;0.899346405228758;NA;NA;NA
"yorkshire and the humber";"MMR";1;2009;0;0.918819188191882;0.937845303867403;NA;NA
"yorkshire and the humber";"MMR";1;2010;0;0.931262392597488;0.948667711598746;0.947445255474453;NA
"yorkshire and the humber";"MMR";1;2011;0;0.939958592132505;0.95617110799439;0.961952026468155;0.9558599695586
"yorkshire and the humber";"MMR";1;2012;0;0.933447684391081;0.960147601476015;0.962166172106825;0.969488611946713
"yorkshire and the humber";"MMR";1;2013;0;0.945605306799337;0.946015424164524;0.977299412915851;0.967416602017067
"yorkshire and the humber";"MMR";1;2014;0;0.948918269230769;0.959527220630373;0.955721003134796;0.982062780269058
"yorkshire and the humber";"MMR";1;2015;0;0.94559748427673;0.959871589085072;0.970432145564822;0.961633663366337
"yorkshire and the humber";"MMR";1;2016;NA;0.944647201946472;0.957817207900904;0.966610455311973;0.973133148952983
"yorkshire and the humber";"MMR";1;2017;NA;NA;0.95410783055199;0.967491166077739;0.968498424921246
"yorkshire and the humber";"MMR";1;2018;NA;NA;NA;0.95954530257439;0.971417965850037
"yorkshire and the humber";"MMR";1;2019;NA;NA;NA;NA;0.961305007587253
"yorkshire and the humber";"MMR";2;2007;0;NA;NA;NA;NA
"yorkshire and the humber";"MMR";2;2008;0;0;NA;NA;NA
"yorkshire and the humber";"MMR";2;2009;0;0;0.00276243093922652;NA;NA
"yorkshire and the humber";"MMR";2;2010;0;0.000330469266358229;0;0.82043795620438;NA
"yorkshire and the humber";"MMR";2;2011;0;0.000345065562456867;0.00210378681626928;0.819685690653433;0.910197869101979
"yorkshire and the humber";"MMR";2;2012;0;0.000343053173241852;0.0018450184501845;0.815652818991098;0.932101418134938
"yorkshire and the humber";"MMR";2;2013;0;0.00066334991708126;0.00110172603745869;0.86105675146771;0.921644685802948
"yorkshire and the humber";"MMR";2;2014;0;0.000600961538461538;0.000358166189111748;0.823275862068966;0.947003668976763
"yorkshire and the humber";"MMR";2;2015;0;0.000314465408805031;0.00160513643659711;0.824109173616376;0.922442244224422
"yorkshire and the humber";"MMR";2;2016;NA;0.000608272506082725;0.00033478406427854;0.861045531197302;0.930857368629
"yorkshire and the humber";"MMR";2;2017;NA;NA;0.000641848523748395;0.85583038869258;0.928246412320616
"yorkshire and the humber";"MMR";2;2018;NA;NA;NA;0.840855901036443;0.929101707498144
"yorkshire and the humber";"MMR";2;2019;NA;NA;NA;NA;0.918437025796662
"east midlands";"MMR";1;2007;0;NA;NA;NA;NA
"east midlands";"MMR";1;2008;0;0.933747412008282;NA;NA;NA
"east midlands";"MMR";1;2009;0;0.935838150289017;0.962962962962963;NA;NA
"east midlands";"MMR";1;2010;0;0.928492239467849;0.956680902989628;0.984090909090909;NA
"east midlands";"MMR";1;2011;0;0.946530147895336;0.958161461402475;0.968427835051546;0.988038277511962
"east midlands";"MMR";1;2012;0;0.960292580982236;0.967153284671533;0.973684210526316;0.976351351351351
"east midlands";"MMR";1;2013;0;0.966890843248836;0.979271708683473;0.974126778783959;0.981033355134075
"east midlands";"MMR";1;2014;0;0.963460505104782;0.978782802903406;0.987886129618413;0.981582537517053
"east midlands";"MMR";1;2015;0;0.960893854748603;0.976851851851852;0.985422740524781;0.988461538461539
"east midlands";"MMR";1;2016;NA;0.961636828644501;0.976854599406528;0.980511571254568;0.986738999397227
"east midlands";"MMR";1;2017;NA;NA;0.976910390324354;0.983208955223881;0.982932996207333
"east midlands";"MMR";1;2018;NA;NA;NA;0.983749274521184;0.985833869929169
"east midlands";"MMR";1;2019;NA;NA;NA;NA;0.986805555555556
"east midlands";"MMR";2;2007;0;NA;NA;NA;NA
"east midlands";"MMR";2;2008;0;0;NA;NA;NA
"east midlands";"MMR";2;2009;0;0.00520231213872832;0;NA;NA
"east midlands";"MMR";2;2010;0;0.00110864745011086;0.0061012812690665;0.815909090909091;NA
"east midlands";"MMR";2;2011;0;0.000568828213879408;0.00412492634060106;0.765463917525773;0.944976076555024
"east midlands";"MMR";2;2012;0;0.000522466039707419;0.00304136253041363;0.786967418546366;0.926351351351351
"east midlands";"MMR";2;2013;0;0.0041386445938955;0.00504201680672269;0.819534282018111;0.94375408763898
"east midlands";"MMR";2;2014;0;0.00268672756582483;0.00781686208821887;0.8152634766808;0.940654843110505
"east midlands";"MMR";2;2015;0;0.00167597765363128;0.00405092592592593;0.816326530612245;0.931410256410256
"east midlands";"MMR";2;2016;NA;0.00051150895140665;0.00237388724035608;0.857490864799026;0.927667269439421
"east midlands";"MMR";2;2017;NA;NA;0.00164925783397471;0.877487562189055;0.946902654867257
"east midlands";"MMR";2;2018;NA;NA;NA;0.882182240278584;0.942047649710238
"east midlands";"MMR";2;2019;NA;NA;NA;NA;0.946527777777778
"west midlands";"MMR";1;2007;0;NA;NA;NA;NA
"west midlands";"MMR";1;2008;0;0.919954904171364;NA;NA;NA
"west midlands";"MMR";1;2009;0;0.927503852080123;0.950602409638554;NA;NA
"west midlands";"MMR";1;2010;0;0.931932524415508;0.95117300837271;0.959390862944162;NA
"west midlands";"MMR";1;2011;0;0.941652640859181;0.958830501777953;0.965978021978022;0.970430107526882
"west midlands";"MMR";1;2012;0;0.950151392068533;0.964012711500472;0.972819743204936;0.970650473824639
"west midlands";"MMR";1;2013;0;0.960377091012192;0.966014008277619;0.976173087456637;0.978090083798883
"west midlands";"MMR";1;2014;0;0.958795773243836;0.973778763091507;0.97741935483871;0.979940493329494
"west midlands";"MMR";1;2015;0;0.959830577947807;0.970134324092598;0.981657333008684;0.981236104935527
"west midlands";"MMR";1;2016;NA;0.957183829554766;0.970528158739422;0.978811956110481;0.984043456119504
"west midlands";"MMR";1;2017;NA;NA;0.967545787545788;0.976590961940935;0.981449183446964
"west midlands";"MMR";1;2018;NA;NA;NA;0.973649333437281;0.978486767332359
"west midlands";"MMR";1;2019;NA;NA;NA;NA;0.97725568607848
"west midlands";"MMR";2;2007;0;NA;NA;NA;NA
"west midlands";"MMR";2;2008;0;0.00112739571589628;NA;NA;NA
"west midlands";"MMR";2;2009;0;0.00138674884437596;0.0036144578313253;NA;NA
"west midlands";"MMR";2;2010;0;0.000443918319029299;0.00381331343778496;0.826142131979695;NA
"west midlands";"MMR";2;2011;0;0.000881622184820069;0.00521532990912683;0.865582417582418;0.926075268817204
"west midlands";"MMR";2;2012;0;0.000812347684809098;0.00472386841879241;0.884025346006337;0.917655718097341
"west midlands";"MMR";2;2013;0;0.000921462999716473;0.00708373129576568;0.895654555413548;0.931826117318436
"west midlands";"MMR";2;2014;0;0.000731042732770652;0.00588640012231481;0.893803056027165;0.938189845474614
"west midlands";"MMR";2;2015;0;0.000751468779887963;0.00450128608173764;0.897167437707978;0.935882614495331
"west midlands";"MMR";2;2016;NA;0.000409724119093144;0.00364750510650715;0.901399924328415;0.944321846885079
"west midlands";"MMR";2;2017;NA;NA;0.00102564102564103;0.891791334005116;0.936182019977802
"west midlands";"MMR";2;2018;NA;NA;NA;0.878069696733453;0.930995291443416
"west midlands";"MMR";2;2019;NA;NA;NA;NA;0.925185370324086
"east of england";"MMR";1;2007;0;NA;NA;NA;NA
"east of england";"MMR";1;2008;0;0.889513108614232;NA;NA;NA
"east of england";"MMR";1;2009;0;0.923888888888889;0.936;NA;NA
"east of england";"MMR";1;2010;0;0.930597771023303;0.952676722863058;0.952282157676348;NA
"east of england";"MMR";1;2011;0;0.944840834248079;0.956815114709852;0.963761324586067;0.956236323851203
"east of england";"MMR";1;2012;0;0.964258746539139;0.970684039087948;0.973579545454546;0.970896010464356
"east of england";"MMR";1;2013;0;0.968053491827637;0.975345434841506;0.980286168521463;0.979209979209979
"east of england";"MMR";1;2014;0;0.968017578125;0.977459559798462;0.983800983511715;0.982321547698466
"east of england";"MMR";1;2015;0;0.963623223319682;0.97744161358811;0.979880986115047;0.985537812594155
"east of england";"MMR";1;2016;NA;0.952571026062456;0.97112657901521;0.981534090909091;0.982153480071386
"east of england";"MMR";1;2017;NA;NA;0.966819806023481;0.976464148877942;0.981640509327806
"east of england";"MMR";1;2018;NA;NA;NA;0.969465648854962;0.978877314814815
"east of england";"MMR";1;2019;NA;NA;NA;NA;0.974805038992202
"east of england";"MMR";2;2007;0;NA;NA;NA;NA
"east of england";"MMR";2;2008;0;0;NA;NA;NA
"east of england";"MMR";2;2009;0;0.0025;0.002;NA;NA
"east of england";"MMR";2;2010;0;0.00227963525835866;0.00561963916001183;0.75103734439834;NA
"east of england";"MMR";2;2011;0;0.000548847420417124;0.00539811066126856;0.787878787878788;0.886214442013129
"east of england";"MMR";2;2012;0;0.00176189277623962;0.00384957062481492;0.794318181818182;0.915958142576848
"east of england";"MMR";2;2013;0;0.00173353145121347;0.00325115144947169;0.878855325914149;0.931689931689932
"east of england";"MMR";2;2014;0;0.0009765625;0.00265181649429859;0.866936650274805;0.940293529019346
"east of england";"MMR";2;2015;0;0.000722717417489762;0.00185774946921444;0.884103145366959;0.94215125037662
"east of england";"MMR";2;2016;NA;0.00164357830476638;0.00335137922144883;0.899431818181818;0.944080904223676
"east of england";"MMR";2;2017;NA;NA;0.0035732516590097;0.889162561576355;0.948474977790939
"east of england";"MMR";2;2018;NA;NA;NA;0.889040348964013;0.9375
"east of england";"MMR";2;2019;NA;NA;NA;NA;0.930713857228554
"london";"MMR";1;2007;0;NA;NA;NA;NA
"london";"MMR";1;2008;0;0.787234042553192;NA;NA;NA
"london";"MMR";1;2009;0;0.871433131184169;0.845381526104418;NA;NA
"london";"MMR";1;2010;0;0.872596585804133;0.929994184355917;0.870824053452116;NA
"london";"MMR";1;2011;0;0.894765375579784;0.935700575815739;0.949878738884398;0.877403846153846
"london";"MMR";1;2012;0;0.91324378330373;0.945;0.956345565749235;0.961470170454545
"london";"MMR";1;2013;0;0.91797716501508;0.952953143874372;0.962132268223366;0.966906836461126
"london";"MMR";1;2014;0;0.918329845337145;0.949552883132902;0.963995437045487;0.969916575377096
"london";"MMR";1;2015;0;0.912392837214021;0.945892483127764;0.959449173067608;0.968499025341131
"london";"MMR";1;2016;NA;0.899639274596037;0.940761555224223;0.955985005170631;0.964264173703257
"london";"MMR";1;2017;NA;NA;0.933191940615058;0.949305820914533;0.96044481981982
"london";"MMR";1;2018;NA;NA;NA;0.941454026199789;0.953205039457289
"london";"MMR";1;2019;NA;NA;NA;NA;0.948315832537843
"london";"MMR";2;2007;0;NA;NA;NA;NA
"london";"MMR";2;2008;0;0.0141843971631206;NA;NA;NA
"london";"MMR";2;2009;0;0.129396744334504;0.0923694779116466;NA;NA
"london";"MMR";2;2010;0;0.0900868523510033;0.181375399825531;0.581291759465479;NA
"london";"MMR";2;2011;0;0.103367267032106;0.143268439813545;0.678738884397736;0.766826923076923
"london";"MMR";2;2012;0;0.0971913854351687;0.167534246575342;0.702599388379205;0.816317471590909
"london";"MMR";2;2013;0;0.0962947005601034;0.144065102676585;0.728550579921653;0.828250670241287
"london";"MMR";2;2014;0;0.0908580470624266;0.134875115633673;0.702124625695138;0.829527260470212
"london";"MMR";2;2015;0;0.0892304570587937;0.127530835466605;0.671233824648813;0.781910331384016
"london";"MMR";2;2016;NA;0.0969017146810298;0.124899644454639;0.647427611168563;0.763118214716526
"london";"MMR";2;2017;NA;NA;0.131774292571301;0.642720672525793;0.736134572072072
"london";"MMR";2;2018;NA;NA;NA;0.639597690445148;0.727952374359684
"london";"MMR";2;2019;NA;NA;NA;NA;0.728214918859948
"south east";"MMR";1;2007;0;NA;NA;NA;NA
"south east";"MMR";1;2008;0;0.845744680851064;NA;NA;NA
"south east";"MMR";1;2009;0;0.921742685277113;0.888052681091251;NA;NA
"south east";"MMR";1;2010;0;0.92185496906527;0.951515910799298;0.919110212335693;NA
"south east";"MMR";1;2011;0;0.939004914004914;0.954826324314596;0.967537661645114;0.927427961579509
"south east";"MMR";1;2012;0;0.950797266514806;0.962887411989208;0.96824083503055;0.973819802255953
"south east";"MMR";1;2013;0;0.955881547977448;0.967208071859235;0.974241677809839;0.974933333333333
"south east";"MMR";1;2014;0;0.960804180887372;0.967497034400949;0.974960567823344;0.978183437221728
"south east";"MMR";1;2015;0;0.956842923794712;0.970842956120092;0.974765407050469;0.977932556375422
"south east";"MMR";1;2016;NA;0.955939947780679;0.969640607187856;0.978418604651163;0.976879385232209
"south east";"MMR";1;2017;NA;NA;0.967985378220624;0.97686045766297;0.981380711991084
"south east";"MMR";1;2018;NA;NA;NA;0.974004669064294;0.979281298824808
"south east";"MMR";1;2019;NA;NA;NA;NA;0.977674979887369
"south east";"MMR";2;2007;0;NA;NA;NA;NA
"south east";"MMR";2;2008;0;0.00177304964539007;NA;NA;NA
"south east";"MMR";2;2009;0;0.00689131577410501;0.00188146754468485;NA;NA
"south east";"MMR";2;2010;0;0.00557382531631459;0.0129040340766725;0.72901921132457;NA
"south east";"MMR";2;2011;0;0.00638820638820639;0.0143979842822005;0.836888414878016;0.876200640341515
"south east";"MMR";2;2012;0;0.00558086560364465;0.0137527143515167;0.865325865580448;0.927377802534466
"south east";"MMR";2;2013;0;0.0073895670261098;0.012489233419466;0.885495108733901;0.934733333333333
"south east";"MMR";2;2014;0;0.00410622866894198;0.0126334519572954;0.888538380651945;0.937073315523894
